id,name,road_type
511977186,Jalan Lebak Bulus II Dalam,residential
511977233,Jalan Terogong III,residential
511977235,Jalan Banjarsari XII,residential
431557022,Jalan Bolevard Taman Mahkota,residential
511977237,Jalan Banjarsari XV,residential
511977245,Jalan Banjarsari IV,residential
431557035,C6. 1 s/d 5,residential
511980904,Jalan Pademangan IV Gang 16,residential
511980906,Jalan Pademangan IV Gang 15,residential
511980908,Jalan Pademangan IV Gang 14,residential
511980910,Jalan Pademangan IV Gang 13,residential
511980912,Jalan Pademangan IV Gang 12,residential
511980915,Jalan Pademangan IV Gang 11,residential
511980917,Jalan Pademangan IV Gang 10,residential
511980918,Jalan Pademangan IV Gang 9,residential
511980920,Jalan Pademangan IV Gang 8,residential
29093212,Jalan Tebet Timur Dalam I Q,residential
511977240,Jalan Banjarsari XI,residential
511980923,Jalan Pademangan IV Gang 6,residential
511980924,Jalan Pademangan III Gang 8,residential
511980926,Jalan Pademangan III Gang 8,residential
511980928,Jalan Pademangan III Gang 9,residential
511980930,Jalan Pademangan III Gang 10,residential
431557045,B1. 27 s/d 52,residential
511980932,Jalan Pademangan III Gang 11,residential
511980933,Jalan Pademangan III Gang 12,residential
511980935,Jalan Pademangan III Gang 14,residential
511980937,Jalan Pademangan III Gang 16,residential
511980938,Jalan Pademangan IV Gang 17,residential
511980941,Jalan Pademangan IV Gang 19,residential
511980943,Jalan Pademangan IV Gang 20,residential
511980945,Jalan Pademangan IV Gang 21,residential
511980948,Jalan Pademangan II Gang 13,residential
431557060,B1. 60 s/d 53,residential
511980940,Jalan Pademangan IV Gang 18,residential
511980950,Jalan Pademangan I Gang 6,residential
30035485,Lagoa B,residential
29093219,Jalan Tebet Timur Dalam I D,residential
431557066,B2. 11 s/d 37,residential
511980954,Jalan Pademangan I Gang 4,residential
511980955,Jalan Pademangan I Gang 3,residential
511980956,Jalan Pademangan I Gang 2,residential
511980957,Jalan Pademangan I Gang 1,residential
431557069,B3. 1 s/d 12,residential
29093221,Jalan Tebet Timur Dalam I D,residential
511980961,Jalan Pademangan II Gang 3,residential
511980962,Jalan Pademangan II B,residential
511980963,Jalan Pademangan II Gang 4,residential
431557070,B2. 53 s/d 37,residential
431557077,B3. 63 s/d 37,residential
482159820,Jalan Tegalan IF,residential
482164492,Jalan Kemuning,residential
482211715,Jalan Kramat Jaya Baru I,residential
29093222,Jalan Tebet Timur Dalam II C,residential
511991877,Jalan R,residential
512007323,Jalan Agung Niaga 6,residential
512008409,Jalan Nirwana Boulevard,residential
512008413,Jalan Nirwana Boulevard,residential
512008414,Jalan Nirwana Boulevard,residential
512015963,Jalan Swakarsa III,residential
431557094,Jalan Palem Raja Utama,residential
512015900,Jalan Swakarsa IV A,residential
512015906,Jalan Swakarsa IV,residential
512015913,Jalan Palem Indah,residential
512015939,Jalan Swakarsa I C,residential
431557097,Jalan Palem Raja Utama,residential
512015950,Jalan Swakarsa II,residential
512015957,Gang H. Naman II,residential
512018069,Jalan Gebang Sari,residential
512018075,Jalan Gebang Sari,residential
512018080,Jalan Bambu Wulung,residential
512018084,Jalan Bambu Wulung,residential
512018120,Gang SDN 02,residential
512018170,Jalan Palem Kartika III Dalam,residential
512007321,Jalan Paradise Timur Raya,residential
512018194,Jalan Lapangan,residential
512018233,Jalan Palem Kartika VIII,residential
29093224,Jalan Tebet Timur Dalam II A,residential
512018254,Jalan Palem Kartika VII,residential
431727964,Jalan Aditya Warman 2,residential
512018366,Jalan Damai I,residential
155953858,Jalan Multi Karya II,residential
29093225,Jalan Tebet Timur Dalam I J,residential
512018398,Gang Lubay,residential
512018402,Gang Lubay,residential
512018409,Jalan Damai,residential
512018414,Jalan Damai,residential
512018417,Jalan Damai,residential
512018425,Jalan Damai,residential
512018452,Jalan Gebang Sari Dalam I,residential
512018455,Jalan Gebang Sari Dalam II,residential
512018498,Jalan Gebang Sari Dalam,residential
512018519,Jalan Palem Kartika VI,residential
512018522,Jalan Palem Kartika I,residential
512018523,Jalan Palem Kartika II,residential
431861410,Jalan Besar Mati,residential
431861411,Jalan Utama Pesona Lebak Wangi 1,residential
512025172,Jalan H. Tokol,residential
512032352,Jalan Pondok Kelapa Selatan I C,residential
512032355,Jalan Pondok Kelapa Selatan IV,residential
512032358,Jalan Raya Pondok Kelapa Selatan,residential
512032363,Jalan Pondok Kelapa Selatan VII,residential
512032366,Jalan Pondok Kelapa Selatan VII,residential
512032368,Jalan Pondok Kelapa Selatan VII A,residential
512032371,Jalan Pondok Kelapa Selatan Dalam III D,residential
29093226,Jalan Tebet Timur Dalam I B,residential
431861437,Raya Magnolia Garden,residential
512018260,Jalan Palem Kartika III,residential
512032379,Jalan Pondok Kelapa Selatan Dalam II A,residential
512018186,Jalan Lapangan,residential
512032381,Jalan Pondok Kelapa Selatan Dalam II,residential
512032382,Jalan Pondok Kelapa Selatan Dalam III F,residential
512032384,Jalan Pondok Kelapa Selatan Dalam IIIC,residential
512032387,Jalan Pondok Kelapa Selatan Dalam IV,residential
512032391,Jalan Pondok Kelapa Selatan Dalam III F,residential
431861439,Gang Ujung,residential
512037386,Jalan Pondok Kelapa Selatan V,residential
482159985,Jalan Edy Raya,residential
512037388,Jalan Pondok Kelapa Selatan VII D,residential
482211810,Jalan Kramat Jaya Baru III,residential
512037389,Jalan Pondok Kelapa Selatan IV,residential
512037390,Jalan Pondok Kelapa Selatan V,residential
512037391,Jalan Melati I A,residential
512037394,Jalan Pondok Kelapa Selatan III,residential
512037395,Jalan Pondok Kelapa Selatan III,residential
512050553,Jalan Pondok Kelapa Selatan II,residential
29093227,Jalan Tebet Timur Dalam I A,residential
431861452,Papua,residential
512187418,Jalan Pademangan III Gang 5,residential
512187419,Jalan Pademangan III Gang 3 B,residential
431861468,Gang Radio Aktif,residential
29093315,Jalan Tebet Dalam III B,residential
431861491,Gang Depan,residential
512193828,Jalan H. Jaya I,residential
512193829,Jalan H. Jaya I,residential
512193830,Jalan H. Jaya I,residential
512193834,Jalan Kaimun Jaya,residential
512193838,Jalan Lebak Bulus IV,residential
512194236,Jalan Sunter Karya Barat II,residential
512194238,Jalan Paradise Raya I,residential
512196217,Jalan Nirwana Boulevard,residential
512196219,Jalan Nirwana Boulevard,residential
512196541,Jalan Arjuna,residential
512206821,Jalan Agung Perkasa Raya,residential
512206822,Jalan Sunter Karya Timur,residential
512219737,Jalan Lebak Bulus I,residential
512238463,Jalan Maja,residential
431861494,Gang Kancrit,residential
29093229,Jalan Tebet Timur Dalam I C,residential
431861496,Gang Senggol,residential
431861528,Jakarta,residential
29093231,Jalan Tebet Timur Dalam I G,residential
512238482,Jalan Kentang,residential
512238483,Jalan Mangga Besar V,residential
512260727,Jalan Perumahan Green Garden,residential
512187420,Jalan Pademangan III Gang 4,residential
512260735,Gang H Bili,residential
512260736,Jalan Surya Setia I,residential
512260738,Jalan Surya Utama III,residential
431861554,Jakarta,residential
512260751,Jalan SMAN 57,residential
431878955,Jalan Kesetiaan 4,residential
512260757,Jalan Lekipali,residential
482138311,Gang Tanjakan Dalam II,residential
512260789,Jalan Perumahan Green Garden,residential
494155132,Jalan H.Nabet,residential
512260790,Jalan Perumahan Green Garden,residential
512260792,Jalan Perumahan Green Garden,residential
29093232,Jalan Tebet Timur Dalam I E,residential
512260801,Jalan Perumahan Green Garden,residential
29093234,Jalan Tebet Timur Dalam I E,residential
512260803,Jalan Perumahan Green Garden,residential
512260814,Jalan Perumahan Green Garden,residential
512260815,Jalan Perumahan Green Garden,residential
512260818,Jalan Perumahan Green Garden,residential
512260819,Jalan Perumahan Green Garden,residential
512262980,Jalan Makmur I,residential
431878961,Jalan Raya Citra Garden 2,residential
431878979,Jalan Kerukunan II,residential
431878993,Jalan Taman Surya,residential
512263278,Jalan Waru,residential
432442505,Jalan Bukit Indah,residential
512263287,Jalan LPSK,residential
29093235,Jalan Tebet Timur Dalam I i,residential
432442540,Jalan Anggrek,residential
432442561,Jalan Anggrek,residential
29093237,Jalan Tebet Timur Dalam I L,residential
512263301,Jalan Haji Jusin,residential
432442864,Jl. Salak Raya,residential
432442865,Jalan H. Nurleman,residential
30142697,Jalan Way Seputih,residential
29093238,Jalan Tebet Timur Dalam I K,residential
512263319,Jalan Sejahtera,residential
432785188,Jalan Kenanga,residential
432785190,Jalan Madrasyah,residential
29093239,Jalan Tebet Timur Dalam I N,residential
432785194,Jalan Bambu Kuning,residential
432785200,Jalan Mushollah,residential
155954445,Jalan Gelanggang Olahraga Remaja,residential
29093240,Jalan Tebet Timur Dalam I H,residential
432785202,Jalan Bambu Indah,residential
432785207,Jalan Daman 2,residential
29093244,Jalan Tebet Timur Dalam I O,residential
432785208,Jalan Al Ikhlas,residential
432785209,Jalan Damai I,residential
512293273,Jalan Manggar IC,residential
482145230,Jalan DPS,residential
512293275,Jalan Kelapa Hijau I,residential
512293276,Gang H.Mu'an,residential
512293277,Jalan H.Mu'an,residential
512293278,Jalan Janur V,residential
512293279,Jalan Janur VIII,residential
512293280,Jalan H.M. Pa'ih,residential
482151915,Jalan Widya Chandra IX,residential
29093245,Jalan Tebet Timur Dalam I P,residential
432785211,Jalan Beringin,residential
512262981,Jalan Makmur II,residential
29093249,Jalan Tebet Utara I A,residential
511953519,Jalan Shinta IV,residential
432826943,jl. pamulang estate,residential
155955920,Jalan Delima Empang,residential
29093254,Jalan Tebet Utara II C,residential
512300044,Jalan Asrama Polisi,residential
512300048,Jalan Asrama Polisi,residential
432825762,jl. pamulang estate,residential
512300057,Jalan Asrama Polisi,residential
432825769,Jalan Angsana 1,residential
29093257,Jalan Tebet Utara I G,residential
512300069,Jalan Perumahan Green Garden,residential
432826920,jl. pamulang estate,residential
512300071,Jalan Perumahan Green Garden,residential
512300072,Jalan Perumahan Green Garden,residential
512300073,Jalan Perumahan Green Garden,residential
512300074,Jalan Perumahan Green Garden,residential
512300075,Jalan Perumahan Green Garden,residential
512300076,Jalan Perumahan Green Garden,residential
512300077,Jalan Perumahan Green Garden,residential
512300078,Jalan Perumahan Green Garden,residential
512300079,Jalan Perumahan Green Garden,residential
512300080,Jalan Perumahan Green Garden,residential
512300081,Jalan Perumahan Green Garden,residential
432826922,Jalan Angsana 1,residential
512300086,Jalan Puskesmas,residential
512300087,Jalan R Anggun,residential
512300088,Jalan R Anggun,residential
512300089,Jalan Ratu Mawar,residential
512300090,Jalan Ratu Mawar,residential
512300091,Jalan Ratu Mawar,residential
512300092,Jalan Ratu Mawar,residential
512300093,Jalan Surya Wijaya III,residential
512300094,Jalan Surya Wijaya I,residential
512300095,Jalan Taman Ratu Raya,residential
512300096,Jalan Taman Ratu Raya,residential
482151396,Jalan Kesatrian VIII,residential
512300245,Jalan Pondok Kelapa Timur,residential
512300253,Jalan Sabut I,residential
512300257,Jalan Pondok Kelapa V,residential
512300259,Jalan Tapas,residential
512300266,Jalan Cengkir,residential
512300269,Jalan Manggar II,residential
512300273,Jalan Cengkir,residential
512300276,Jalan Cengkir I,residential
512303746,Jalan Kelapa Kopyor Raya,residential
512303747,Jalan Kelapa Kopyor 14,residential
512303748,Jalan Kelapa Kopyor 14,residential
512303749,Jalan Kelapa Kopyor 12,residential
512306626,Jalan Pondok Kelapa II A,residential
512306629,Jalan Pondok Kelapa VIII A,residential
482351404,Jalan Taman Kramat Jaya Baru,residential
29093258,Jalan Tebet Utara II E,residential
512319595,Jalan Kelapa Sawit XII,residential
512319596,Jalan Kelapa Sawit IX,residential
512319597,Jalan Kelapa Sawit IX,residential
512319598,Jalan Kelapa Kuning VI,residential
512319600,Jalan Kelapa Kuning IX,residential
512319601,Jalan Kelapa Kuning II,residential
512319602,Jalan Kelapa Kuning II,residential
512319603,Jalan Kelapa Kuning IV,residential
512319604,Jalan Kelapa Kuning IV,residential
512319605,Jalan Kelapa Kuning V,residential
512319606,Jalan Kelapa Kuning V,residential
512319607,Jalan Manggar VIA,residential
512319608,Jalan Manggar VIB,residential
512319612,Jalan Kampung Gandaria,residential
512320528,Jalan Kelapa Hijau VI,residential
512320529,Jalan Kelapa Sawit XI,residential
512320530,Jalan Kelapa Hijau III,residential
512320533,Jalan Kelapa Hijau VIII,residential
512321603,Jalan H. Abdullah I,residential
512321606,Jalan H. Abdullah III,residential
512321608,Jalan Kampung Tipar,residential
512321610,Jalan H. Sabah,residential
512324634,Jalan Ganesha,residential
512324635,Jalan Masjid,residential
512497738,Jalan Dharma Wanita II,residential
512497739,Jalan H. Alimin,residential
512497763,Jalan Al Marifah,residential
432826930,jl. jeruk limo 3,residential
512497756,Jalan H. Samin,residential
432989865,Jalan Pesanggrahan Raya,residential
512497764,Jalan Al-Barkah Raya,residential
29093259,Jalan Tebet Utara I H,residential
512508695,Jalan Rambutan,residential
512508696,Jalan H. Amar I,residential
512508697,Jalan Delima I,residential
512508698,Jalan Delima II,residential
512508706,Jalan Manunggal,residential
512528813,Jalan Marinir Barat,residential
512528814,Jalan Marinir Barat II,residential
512528815,Jalan Marinir Barat I,residential
512546341,Jalan Arista I,residential
512546345,Jalan Arista Raya,residential
512546349,Jalan Tumpi Raya,residential
512549707,Jalan Lembah Nyiur IV,residential
512549709,Jalan Lembah Aren III,residential
512549711,Jalan Lembah Nyiur II,residential
512549712,Jalan Lembah Palem IV,residential
512549713,Jalan Lembah Palem V,residential
512549714,Jalan Lembah Palem II,residential
512549715,Jalan Lembah Palem VII,residential
512549716,Jalan Lembah Pinang VII,residential
512549717,Jalan Lembah Pinang XII,residential
512549718,Jalan Lembah Pinang X,residential
512549719,Jalan Lembah Pinang V,residential
512554818,Jalan Lembah Palem IX,residential
434031796,Jalan Cilandak Permai Raya,residential
512566082,Jalan Bina Karya I,residential
29855288,Jalan Cempaka Putih Indah Kav.99,residential
512566091,Jalan Padat Karya,residential
435210094,"Jl. Lantana Raya, Cikupa, Tangerang",residential
435210109,"Jl. Felisia Raya, Cikupa, Tangerang",residential
512574480,Gang Swadaya I,residential
512574487,Jalan Bojong Sari,residential
512574490,Jalan Bojong Sari,residential
512574491,Jalan Bojong Sari,residential
29093261,Jalan Tebet Utara I B,residential
435210098,"Jl. Magnolia Raya, Cikupa, Tangerang",residential
512574496,Gang H. Amat,residential
512713847,Jalan Pesing Koneng,residential
512714633,Jalan Gedong,residential
512720910,Gang H. Berin,residential
435210107,CITRARAYA BIZLINK,residential
482142214,Gang Tanjakan Dalam VIII,residential
482142218,Jalan Katik,residential
33172052,Jalan Pluit Karang Molek I,residential
512720915,Jalan H. Amar III,residential
512720916,Jalan Madu Ujung,residential
512720917,Jalan Delima III,residential
512720918,Jalan Delima IV,residential
512720919,Jalan H. Amar II,residential
512727034,Jalan Griya Raya,residential
512727036,Jalan Graha V,residential
512727038,Jalan Graha IV,residential
512727039,Jalan Graha VI,residential
512727040,Jalan Graha VII,residential
512727043,Jalan Pondok III,residential
512727046,Jalan Pondok II,residential
512727047,Jalan Pondok Raya,residential
512727048,Jalan Pondok V,residential
512727049,Jalan Pendopo Raya,residential
512727050,Jalan Pendopo III,residential
512727051,Jalan Graha Raya,residential
512732897,Jalan Anggur Raya,residential
512732898,Jalan Jagung Raya,residential
512732899,Jalan Pandu Raya,residential
512732900,Jalan Bima,residential
512732919,Jalan Al-Barkah Raya,residential
512732950,Gang Mawar,residential
512732962,Gang Buntu,residential
29093263,Jalan Tebet Utara I C,residential
435210205,"Jalan Jucca 1, Cikupa, Tangerang",residential
435210210,"Jalan Jucca 1, Cikupa, Tangerang",residential
29093264,Jalan Tebet Utara I F,residential
435210213,CITRARAYA BIZLINK,residential
512732994,Jalan Marga Jaya,residential
435210288,CITRARAYA BIZLINK,residential
512751491,Jalan Raya Pondok Kelapa Selatan,residential
482351405,Jalan Kramat Jaya Baru V,residential
512751492,Jalan Raya Pondok Kelapa Selatan,residential
29093265,Jalan Tebet Utara I D,residential
512756885,Jalan Pondok Kelapa I,residential
512758376,Jalan Gereja,residential
512758377,Jalan Sampoerna,residential
512760258,Jalan H. Latif,residential
512760806,Jalan Kapin Raya,residential
512760810,Jalan Tipar Kavling DKI,residential
512760811,Jalan Tipar Kavling DKI,residential
512760812,Jalan Tipar Kavling DKI,residential
512760813,Jalan Tipar Kavling DKI,residential
512761745,Perumahan Taman Harapan,residential
512761752,Jalan Toga Asri I D,residential
512761753,Jalan Toga Asri I C,residential
512761754,Jalan Toga Asri I A,residential
512761755,Jalan Toga Asri I B,residential
512761758,Jalan Toga Asri II B,residential
435210243,CITRARAYA BIZLINK,residential
435210245,CITRARAYA BIZLINK,residential
512761762,Jalan Toga Asri III B,residential
512761765,Jalan Toga Asri IV F,residential
29093266,Jalan Tebet Utara I E,residential
435210248,CITRARAYA BIZLINK,residential
435210257,"Jalan Jucca 1, Cikupa, Tangerang",residential
512761772,Jalan Toga Asri IV B,residential
30035966,Jalan Lorong 2 Y,residential
512761783,Jalan Diklat Dep. Sos,residential
512761786,Jalan Diklat Dep. Sos,residential
512761809,Jalan H Zen Sarmili,residential
29093269,Jalan Tebet Utara II A,residential
435210259,CITRARAYA BIZLINK,residential
512761816,Gang Wangkal,residential
512761818,Gang Molen,residential
512761819,Jalan Delima IX,residential
512761821,Jalan Delima V,residential
512761824,Gang H Limun,residential
512761825,Jalan Rambutan Indah,residential
512761827,Jalan Laning,residential
512761828,Jalan Sendjol,residential
512761829,Jalan Sendjol,residential
512761830,Jalan Sendjol,residential
512761833,Jalan Delima XIII,residential
512761834,Jalan Delima XVI,residential
512761835,Jalan Delima XV,residential
512761836,Jalan Jati I,residential
435210261,"Jalan Jucca 3, Cikupa, Tangerang",residential
29093270,Jalan Tebet Utara II D,residential
512762575,Jalan H. Marta,residential
435210265,"Jl. Magnolia Raya, Cikupa, Tangerang",residential
512762580,Jalan Rukun,residential
512762582,Gang Remaja 1,residential
435210266,CITRARAYA BIZLINK,residential
155957370,Jalan SMPN 222,residential
29093272,Jalan Tebet Utara IV E,residential
435210281,"Jalan Jucca 6, Cikupa, Tangerang",residential
435210291,"Jalan Jucca 4, Cikupa, Tangerang",residential
29093279,Jalan Tebet Utara III A,residential
435210298,CITRARAYA BIZLINK,residential
435281624,Jalan Bambu Kuning 9,residential
512762618,Jalan Taman Gedong Asri,residential
512762619,Jalan Taman Gedong Asri,residential
512762623,Jalan H. Taiman,residential
482142215,Gang Tanjakan Dalam VI,residential
482373148,Jalan Rawa Selatan III,residential
512762629,Kanguru I,residential
29093280,Jalan Tebet Utara III B,residential
512762633,Gang Sengon,residential
435281625,Jalan Komplek Kebersihan,residential
435281668,Jalan Siantan VII,residential
29093281,Jalan Tebet Utara IV,residential
512762640,Jalan Perjuangan,residential
512762641,Jalan Dana Praserya,residential
435281646,A18-B,residential
435281650,Jalan Siantan VI,residential
512762645,Jalan Antariksa,residential
29093284,Jalan Tebet Utara III E,residential
435281655,Jalan Flamboyan I,residential
435281672,Jalan Utama III Dalam,residential
512762660,Jalan Trikora I,residential
512762664,Jalan H. Nipah,residential
29093285,Jalan Tebet Utara III F,residential
512762676,Gang Baitul Haq,residential
512775772,Jalan Gading Sengon I,residential
435281675,Jalan H. Salam,residential
512775936,Jalan Gading Sengon V,residential
512775937,Jalan Raya Gading Sengon,residential
512785465,Jalan Manunggal XVII,residential
512785466,Jalan H. Inen,residential
435281679,Jalan Siantan II,residential
155957589,Jalan Masjid Gedong,residential
29093286,Jalan Tebet Utara III G,residential
435281695,Jalan Siantan II Dalam,residential
435281700,Jalan Siantan I,residential
29093287,Jalan Tebet Utara III H,residential
435281711,Jalan Siantan V,residential
435282219,Jalan Kintamani Timur VI,residential
482375147,Jalan Sukabumi,residential
29093288,Jalan Tebet Utara IV B,residential
435282220,Jalan Kintamani Barat III,residential
435282221,Jalan Taman Kintamani,residential
29093290,Jalan Tebet Utara IV D,residential
512785668,Jalan Damai,residential
435282222,Jalan Kintamani Barat V,residential
435282223,Jalan Kintamani Barat I,residential
512785692,Jalan Amal,residential
512785726,Jalan Al Ikhsan,residential
480748672,Jalan Munawarah 1,residential
480748821,Jalan Qamari 2,residential
481740148,Jalan Setia Budi Barat,residential
512785775,Jalan Sadar II,residential
481901883,Jalan Kampung Cangkring Ujung RT 12,residential
29416744,Jalan Marmer,residential
512785842,Jalan Karya,residential
494141071,Pori Raya,residential
30142618,Jalan Tanjung Duren Dalam VII,residential
28971719,Jalan Mangga Besar 4 Raya,residential
435475100,Jalan Piano 7,residential
435484233,Jalan Singasari,residential
29093291,Jalan Tebet Utara IV F,residential
435903544,Jalan Duta Harapan Indah,residential
29093292,Jalan Tebet Utara IV G,residential
494141115,Jalan Mugeni I,residential
29093294,Jalan Tebet Utara IV G,residential
512785918,Jalan Galian,residential
482392244,Jalan Kemang Selatan XII,residential
512797750,Jalan Ujung Gedong I,residential
29093295,Jalan Tebet Utara IV C,residential
436074571,Jalan Rawa Melati B,residential
494141072,Jalan Cipinang Kebembem VI,residential
482392245,Jalan Kemang Selatan XII,residential
29093296,Jalan Tebet Utara IV A,residential
512786018,Jalan Rukun,residential
512786027,Jalan Jamin,residential
436074670,Jalan Rawa Melati B,residential
436346770,Gang H. Muchtar,residential
29093302,Jalan Tebet Dalam I F,residential
436351519,Jl. H. Japat,residential
512786607,Jalan Pesona I,residential
512791914,Gang Warben,residential
512797579,Jalan Karang Mulia,residential
512797581,Jalan Karang Indah,residential
512797583,Jalan Karang Asri II,residential
512797586,Jalan Karang Asri II,residential
436502041,Jalan Rajawali,residential
512797599,Gang P,residential
29093303,Jalan Tebet Dalam I A,residential
512797608,Jalan Bakung,residential
512797611,Jalan H. Taiman Barat II,residential
512797619,Jalan H. Taiman Barat I,residential
436518944,Jalan Haji Compek,residential
512797631,Jalan Sederhana I,residential
512797635,Jalan Sederhana,residential
436525268,Jalan Harapan Jaya,residential
512797644,Jalan Trikora II,residential
29093304,Jalan Tebet Dalam I D,residential
436525282,Jalan Harapan Jaya,residential
436525314,Jalan Harapan Jaya,residential
494099212,Jalan Anggrek Cendrawasih IV,residential
485764168,Jalan Menteng Atas Barat Gang II,residential
494141073,Jalan Cipinang Kebembem III,residential
29093309,Jalan Tebet Dalam I K,residential
436525396,Jalan Harapan Jaya,residential
436525481,Jalan Harapan Jaya,residential
155957636,Jalan Kaja,residential
436525533,Jalan Harapan Jaya,residential
29093316,Jalan Tebet Dalam III C,residential
512825250,Jalan Surilang,residential
512825260,Gang Remaja 1,residential
436805100,Jalan Raya Tanjungpakis,residential
512825268,Jalan Dana Karya,residential
30035651,Jalan Melati Tugu III,residential
512825273,Jalan Panorama Indah,residential
436906664,Jalan Raya Puri Green Cinere,residential
512825290,Jalan Panorama Indah,residential
513331346,Office 8,residential
481977423,Jalan DPS,residential
513462844,Jalan Warga,residential
513462852,Jalan H. Buang II,residential
513462855,Jalan Warga II,residential
33503642,Jalan Merpati III,residential
29093318,Jalan Tebet Dalam IV,residential
436906942,Jalan Darussaadah,residential
436983932,Citra Gran,residential
29093319,Jalan Tebet Dalam IV D,residential
437110583,Jalan Jebug II,residential
437138021,Jalan Melawai IX,residential
513465414,Jalan Anggrek,residential
513465415,Jalan Cereme,residential
513465416,Jalan Cilandak Bawah II,residential
513465417,Jalan Cilandak Bawah II,residential
513465418,Jalan Cilandak Dalam IV,residential
513465419,Jalan Cilandak Dalam VIII,residential
513465420,Jalan Cilandak Tengah III,residential
513465421,Jalan Cilandak Tengah III,residential
513465422,Jalan Cilandak Tengah III,residential
513465423,Jalan Cilandak Tengah IV,residential
513465424,Jalan Cilandak Tengah,residential
513465426,Jalan H. Naim III,residential
513465427,Jalan Kamboja,residential
513465428,Jalan Kecapi,residential
513465429,Jalan Kenanga,residential
513465430,Jalan Kencana III,residential
513465431,Jalan Kencana II,residential
513465432,Jalan Kencana I,residential
513465433,Jalan Komp. Deplu III,residential
513465434,Jalan MPR I Dalam,residential
513465435,Jalan MPR IV,residential
513465436,Jalan MPR VI,residential
513465438,Jalan Mas Ganden,residential
513465439,Jalan Masjid II,residential
513465441,Jalan Melur,residential
513465445,Jalan Pelita,residential
513465449,Jalan Pendidikan,residential
513465456,Jalan Puri Mutiara II A,residential
513465462,Jalan Puri Mutiara II,residential
513465463,Jalan Sakura,residential
513465464,Jalan Seroja,residential
513465465,Jalan Soka,residential
513465466,Jalan Tanjung,residential
513465493,Jalan Kencana II,residential
481977424,Jalan DPS,residential
29093321,Jalan Tebet Dalam IV H,residential
513466012,Jalan Inspeksi Ulujami,residential
513475713,Jalan Bely,residential
513475714,Jalan Bely,residential
513475715,Jalan Melati,residential
513475716,Jalan Melati,residential
513475717,Jalan Bendera Raya,residential
513475718,Jalan Bendera Raya,residential
513475719,Jalan Mawar,residential
437138023,Jalan Melawai IX,residential
513475722,Jalan Buah,residential
513478343,Jalan Poncol II,residential
513478332,Jalan Poncol,residential
513478336,Jalan Poncol,residential
513478342,Jalan Poncol II,residential
513486327,Jalan Pembangunan I,residential
437381517,Jalan Pandu,residential
29093322,Jalan Tebet Dalam IV J,residential
513486427,Jalan Kavling DPRD DKI Jakarta,residential
437381521,Jalan Wibisana 7,residential
513486457,Jalan Komplek Villa Cibubur Mas 2,residential
513486453,Pancaka Green Leaf,residential
513486467,Gang Delman II,residential
513486469,Gang Sarpin,residential
513486470,Jalan Iman,residential
513486550,Jalan Komplek H. Anang,residential
437381633,Jalan Pandu,residential
481904739,Jalan Tanggul Kali Ciherang,residential
513486464,Jalan Komplek MAN 6,residential
513486510,Jalan Palem 4,residential
481920186,JALAN PINTU SELANG,residential
513486513,Gang Pinang II,residential
481929799,Jalan Pisangan Baru Timur I,residential
483356348,Jalan Matraman Dalam,residential
29093325,Jalan Tebet Dalam IV F,residential
513486527,Jalan Komplek Rawa Kuda,residential
513486528,Jalan Cibubur VI,residential
513486531,Jalan Bumi Sutra,residential
437395673,Jalan Tirtamulya,residential
513486564,Gang Madrasah,residential
513486567,Jalan Mandor H. Samin,residential
513486568,Jalan Mamad HS,residential
29093326,Jalan Tebet Dalam IV G,residential
513486570,Jalan Swadaya,residential
437448400,Jalan Kenari,residential
155957637,Jalan Usman,residential
29093328,Jalan Tebet Dalam IV E,residential
437448552,Jalan Rotan 1,residential
437471761,Jalan Yapen,residential
513486587,Jalan Jati,residential
513486588,Gang Antik,residential
513486590,Gang Masjid RW 06,residential
29093329,Jalan Tebet Dalam II A,residential
513486604,Jalan Beriman 3,residential
437471810,Jalan Batam,residential
482135203,Jalan Saguling,residential
483404952,Jalan Pelita Abdul Majid,residential
29093330,Jalan Tebet Dalam II F,residential
29093331,Jalan Tebet Dalam II F,residential
437639581,Jalan H. Suwardi,residential
513486621,Jalan Abdul Rahman I,residential
481929796,Jalan Pisangan Baru Timur III,residential
513486628,Gang Delman,residential
29093332,Jalan Tebet Dalam II B,residential
29093335,Jalan Tebet Dalam II C,residential
513486652,Royal Oak Residence,residential
513486653,Jalan Ramitor,residential
513486655,Jalan Telkom,residential
513486656,Jalan Bambu Kuning,residential
513486657,Jalan Bambu Kuning,residential
513486658,Jalan Bambu Kuning,residential
437657448,KAWASAN INDUSTRI MITRA KARAWANG,residential
481906216,Jalan Kalibata Tengah I,residential
481951739,Jalan Cipinang Cempedak II,residential
513522080,Gang Durian,residential
513522081,Jalan Camat Gabun,residential
513522087,Gang H. Muin,residential
513522088,Jalan H. Rimin BD,residential
513522095,Jalan Syukur,residential
513522097,Gang Harapan IV,residential
513522098,Gang Harapan III,residential
513522099,Gang Harapan II,residential
483404953,Jalan Pelita,residential
29093336,Jalan Tebet Dalam II D,residential
513522103,Jalan Inovasi,residential
513522104,Gang Pandawa I,residential
513522107,Gang Pandawa II,residential
513522110,Jalan H Muhammad Salim,residential
513522114,Jalan H. Naseh,residential
29102674,Jalan Tebet Barat III B,residential
513522124,Gang Swadaya III,residential
33194110,Jalan Satu Maret,residential
513522130,Gang Rambutan,residential
29093337,Jalan Tebet Dalam II G,residential
